"","data","networth","weight"
"21231","DINA",224759.6,6076.01867
"21232","DINA",224713,6205.28886
"21233","DINA",224686.6,7634.39461
"21234","DINA",224604,6298.93325
"21235","DINA",224478.6,6100.22418
"21236","DINA",224434.8,6137.52411
"21237","DINA",224382.6,7588.10558
"21238","DINA",224285.6,7620.85231
"21239","DINA",224216.6,6347.7068
"21240","DINA",224161.8,7577.53833
"21241","DINA",224131.8,4607.23509
"21242","DINA",224090.8,6130.24113
"21243","DINA",224037,6201.79132
"21244","DINA",223983.4,7657.75771
"21245","DINA",223927.6,7451.86164
"21246","DINA",223844.6,7591.85904
"21247","DINA",223779.8,7742.6476
"21248","DINA",223735.8,6087.42831
"21249","DINA",223657,6049.34996
"21250","DINA",223579,7593.56515
"21251","DINA",223541.8,7763.93137
"21252","DINA",223498.8,7571.14038
"21253","DINA",223450,6234.55942
"21254","DINA",223417.4,7639.60891
"21255","DINA",223359.6,7629.86274
"21256","DINA",223329.4,7714.11283
"21257","DINA",223309.6,7694.12996
"21258","DINA",223247.2,7635.17302
"21259","DINA",223171.2,6160.32209
"21260","DINA",223118.2,6085.43428
"21261","DINA",223046.4,7650.96525
"21262","DINA",223014.2,7576.65327
"21263","DINA",222946.8,7664.30492
"21264","DINA",222892.8,6098.44341
"21265","DINA",222797.2,6134.44243
"21266","DINA",222705.8,7672.17437
"21267","DINA",222631.4,6098.00623
"21268","DINA",222586.8,7702.47925
"21269","DINA",222540.8,6060.89824
"21270","DINA",222440.8,6065.32347
"21271","DINA",222348.8,6173.49113
"21272","DINA",222257.8,6141.85337
"21273","DINA",222197.4,7679.22276
"21274","DINA",222116.6,6124.16311
"21275","DINA",222040.2,7688.71304
"21276","DINA",221934.4,6228.15081
"21277","DINA",221885.4,7726.08763
"21278","DINA",221846.2,7600.97608
"21279","DINA",221761.4,6074.44051
"21280","DINA",221676.8,7664.34759
"21281","DINA",221637,7663.25994
"21282","DINA",221576.8,7671.11873
"21283","DINA",221506.4,7608.14176
"21284","DINA",221440.6,7579.30842
"21285","DINA",221351.4,7612.32175
"21286","DINA",221296.4,6136.2552
"21287","DINA",221248.4,7599.55788
"21288","DINA",221214,6582.71474
"21289","DINA",221166.6,6406.29052
"21290","DINA",221066.2,7588.10558
"21291","DINA",220997.2,7636.30333
"21292","DINA",220955.4,6188.36635
"21293","DINA",220881,6081.10503
"21294","DINA",220819.4,7596.8814
"21295","DINA",220719.4,7619.29549
"21296","DINA",220650.6,7641.51763
"21297","DINA",220562,7690.68574
"21298","DINA",220495,6240.2109
"21299","DINA",220461,7621.18288
"21300","DINA",220396.2,6136.55376
"21301","DINA",220333.6,7579.30842
"21302","DINA",220229.2,7688.63839
"21303","DINA",220176.4,7715.07251
"21304","DINA",220129.8,6091.94952
"21305","DINA",220029.8,6033.36578
"21306","DINA",219948.4,7620.84166
"21307","DINA",219914.2,4799.19433
"21308","DINA",219878.6,7533.15802
"21309","DINA",219843.2,7619.46611
"21310","DINA",219778.6,7776.81255
"21311","DINA",219750.6,7550.05921
"21312","DINA",219691.4,7614.84893
"21313","DINA",219620.2,6104.27619
"21314","DINA",219532.2,7584.38412
"21315","DINA",219456,7630.92907
"21316","DINA",219375,7634.38396
"21317","DINA",219288,7609.20808
"21318","DINA",219190.4,7664.79544
"21319","DINA",219154,7633.84012
"21320","DINA",219075,7767.22632
"21321","DINA",219051.8,6177.83107
"21322","DINA",219010.4,7631.70748
"21323","DINA",218966.4,7596.8814
"21324","DINA",218909.8,7633.6162
"21325","DINA",218803.2,7698.66181
"21326","DINA",218648.4,6106.91001
"21327","DINA",218550.2,7649.69632
"21328","DINA",218485.4,7649.68566
"21329","DINA",218404.8,7604.81484
"21330","DINA",218332.2,7620.40447
"21331","DINA",218264.4,7616.32044
"21332","DINA",218207,7591.42183
"21333","DINA",218170.4,6175.17593
"21334","DINA",218119.6,7666.70416
"21335","DINA",218070.6,6108.00833
"21336","DINA",218029,7695.34558
"21337","DINA",218013,7663.22796
"21338","DINA",217970.2,6201.50342
"21339","DINA",217893.4,7647.84091
"21340","DINA",217814.2,7621.98262
"21341","DINA",217761.6,7639.8435
"21342","DINA",217720.8,7659.57049
"21343","DINA",217701.4,7593.51182
"21344","DINA",217670.8,7761.5215
"21345","DINA",217629.2,7607.25671
"21346","DINA",217553.6,7607.66191
"21347","DINA",217492.6,7716.5547
"21348","DINA",217440,7699.00305
"21349","DINA",217400.4,4677.63367
"21350","DINA",217355,6205.12893
"21351","DINA",217287.4,7563.69748
"21352","DINA",217215,7588.10558
"21353","DINA",217114.4,7714.88059
"21354","DINA",217066.8,6191.84256
"21355","DINA",216984.4,7643.9062
"21356","DINA",216931.4,6243.78306
"21357","DINA",216903.4,6084.65587
"21358","DINA",216841.8,7544.81291
"21359","DINA",216811,7622.05728
"21360","DINA",216758.8,6109.47985
"21361","DINA",216704.8,7639.9608
"21362","DINA",216642.8,7604.42032
"21363","DINA",216531.6,7620.84166
"21364","DINA",216446.4,4604.68658
"21365","DINA",216378.4,7697.10499
"21366","DINA",216308.2,6151.99409
"21367","DINA",216262.6,7644.29007
"21368","DINA",216233.8,7718.0902
"21369","DINA",216142.8,7586.44211
"21370","DINA",216048.2,7659.57049
"21371","DINA",215995.2,7832.42123
"21372","DINA",215969.4,7594.87672
"21373","DINA",215909.4,7646.02819
"21374","DINA",215875.8,7593.62913
"21375","DINA",215807.2,7594.65279
"21376","DINA",215752.6,7514.27344
"21377","DINA",215673.6,7611.60731
"21378","DINA",215615.6,7594.19427
"21379","DINA",215549.2,7664.01703
"21380","DINA",215511,7665.91509
"21381","DINA",215463.6,7621.85464
"21382","DINA",215380.8,6204.45714
"21383","DINA",215319.6,7442.82989
"21384","DINA",215263,7671.9078
"21385","DINA",215192.2,6161.62299
"21386","DINA",215138.4,7598.9714
"21387","DINA",214976.6,7664.01703
"21388","DINA",214880.6,7760.61513
"21389","DINA",214821.2,7716.79996
"21390","DINA",214747.8,7606.95816
"21391","DINA",214673.4,9512.33806
"21392","DINA",214588,6251.03407
"21393","DINA",214542.8,7635.5249
"21394","DINA",214507.2,4733.74351
"21395","DINA",214420.6,6168.38347
"21396","DINA",214353.2,6116.54956
"21397","DINA",214310.6,7604.34566
"21398","DINA",214238.6,7648.90725
"21399","DINA",214145.8,6227.8949
"21400","DINA",214084.4,7418.49644
"21401","DINA",214053.2,7579.92689
"21402","DINA",213978.4,7601.65853
"21403","DINA",213909.2,6075.13361
"21404","DINA",213869.6,6120.36699
"21405","DINA",213819,7664.79544
"21406","DINA",213776.6,4852.77702
"21407","DINA",213713,6125.15479
"21408","DINA",213627.2,7622.75038
"21409","DINA",213581.4,7633.34962
"21410","DINA",213530.6,6182.71484
"21411","DINA",213481.4,6131.6487
"21412","DINA",213446.4,7735.43925
"21413","DINA",213409.2,7643.9062
"21414","DINA",213350.8,7621.98262
"21415","DINA",213288.6,7655.14524
"21416","DINA",213210.2,6190.01913
"21417","DINA",213160,7616.32046
"21418","DINA",213123,6226.52998
"21419","DINA",213054,6192.20509
"21420","DINA",212955.8,7729.27593
"21421","DINA",212911.6,7664.34759
"21422","DINA",212845.6,7565.60618
"21423","DINA",212774.6,7567.32294
"21424","DINA",212687,7663.25994
"21425","DINA",212604.6,7627.61282
"21426","DINA",212574.6,7649.68566
"21427","DINA",212513.6,7590.79271
"21428","DINA",212426.2,7605.11342
"21429","DINA",212336.4,7736.05772
"21430","DINA",212277.6,6192.56763
"21431","DINA",212240.4,7567.04572
"21432","DINA",212162.6,7604.97478
"21433","DINA",212109.8,7596.10299
"21434","DINA",212067.2,7624.44583
"21435","DINA",212014.8,7724.95734
"21436","DINA",211974,6169.89765
"21437","DINA",211916,4555.39052
"21438","DINA",211862.4,4720.20122
"21439","DINA",211812.6,6095.73496
"21440","DINA",211773.4,7733.64784
"21441","DINA",211737.4,7581.33442
"21442","DINA",211703.6,4605.46499
"21443","DINA",211665.4,7677.54867
"21444","DINA",211597.4,6109.12795
"21445","DINA",211532.2,7682.77362
"21446","DINA",211482.2,6209.75675
"21447","DINA",211416.4,2970.76175
"21448","DINA",211380.2,7647.93691
"21449","DINA",211287,7707.38433
"21450","DINA",211190.4,7581.55836
"21451","DINA",211135.8,7627.83674
"21452","DINA",211081.2,7664.01703
"21453","DINA",210996.8,7627.86872
"21454","DINA",210929,7647.93691
"21455","DINA",210877.8,7619.16751
"21456","DINA",210779.6,7602.42629
"21457","DINA",210729.2,4636.10043
"21458","DINA",210641.8,7723.21922
"21459","DINA",210607.4,7588.88399
"21460","DINA",210560.6,7622.98495
"21461","DINA",210455,7610.05048
"21462","DINA",210398.2,7611.34072
"21463","DINA",210358,7741.19741
"21464","DINA",210306.4,7530.51353
"21465","DINA",210255.8,7875.01042
"21466","DINA",210210.4,8514.81588
"21467","DINA",210172.8,7571.90814
"21468","DINA",210132.6,7594.10896
"21469","DINA",210080.2,7668.26098
"21470","DINA",209972.2,7583.44573
"21471","DINA",209898.4,7772.06742
"21472","DINA",209878.4,7639.82219
"21473","DINA",209835.8,6067.79732
"21474","DINA",209785.2,7592.78674
"21475","DINA",209749,7572.46265
"21476","DINA",209700,6089.16643
"21477","DINA",209611.2,7630.29995
"21478","DINA",209549.8,7714.2941
"21479","DINA",209506.2,7634.38396
"21480","DINA",209456,6126.63697
"21481","DINA",209379.2,6146.79046
"21482","DINA",209344.6,7592.97865
"21483","DINA",209293.8,7559.98666
"21484","DINA",209247.4,7627.61282
"21485","DINA",209196.4,7611.10615
"21486","DINA",209163.6,7595.65513
"21487","DINA",209110.4,6224.00282
"21488","DINA",209076.6,7713.32376
"21489","DINA",209020.2,7633.95742
"21490","DINA",208968,7365.16969
"21491","DINA",208934.6,7806.24304
"21492","DINA",208909.4,7576.472
"21493","DINA",208873,7599.46189
"21494","DINA",208873,7622.56909
"21495","DINA",208872.8,8909.99081
"21496","DINA",208803.6,6080.64652
"21497","DINA",208711.4,7748.37374
"21498","DINA",208664.8,7692.99967
"21499","DINA",208576.4,7550.80564
"21500","DINA",208514.4,7609.29339
"21501","DINA",208446.8,7605.75319
"21502","DINA",208370.4,7726.80206
"21503","DINA",208321.6,7625.8747
"21504","DINA",208279.2,7627.39953
"21505","DINA",208223.8,6217.10371
"21506","DINA",208144.4,7727.0793
"21507","DINA",208085.6,7681.20613
"21508","DINA",208029.4,7602.3623
"21509","DINA",207970.6,7634.60788
"21510","DINA",207924.4,7602.43694
"21511","DINA",207870,6265.75997
"21512","DINA",207825,7802.0417
"21513","DINA",207734.4,6135.71139
"21514","DINA",207660.6,7640.24873
"21515","DINA",207570.6,7740.30169
"21516","DINA",207479.4,7604.97478
"21517","DINA",207450.8,7533.16868
"21518","DINA",207403.2,7608.65359
"21519","DINA",207359.8,7638.81984
"21520","DINA",207279,6265.29078
"21521","DINA",207237.6,7604.21769
"21522","DINA",207208.4,7670.56424
"21523","DINA",207148.8,7638.81984
"21524","DINA",207109.6,6204.05192
"21525","DINA",207073,7839.331
"21526","DINA",206996.8,7697.8834
"21527","DINA",206945,7607.12875
"21528","DINA",206899,7634.38396
"21529","DINA",206827.6,7718.53806
"21530","DINA",206733.6,7567.67484
"21531","DINA",206658.2,7745.17478
"21532","DINA",206630.6,6132.72566
"21533","DINA",206588.2,6136.79902
"21534","DINA",206525.2,7624.66975
"21535","DINA",206434.8,6184.49558
"21536","DINA",206388,7566.91775
"21537","DINA",206346.2,6226.46601
"21538","DINA",206299.8,7663.22796
"21539","DINA",206213.2,6210.57783
"21540","DINA",206092.2,7664.00637
"21541","DINA",206053.2,7598.9714
"21542","DINA",206024.4,7634.54388
"21543","DINA",205972.2,6239.72039
"21544","DINA",205916.2,7616.75765
"21545","DINA",205857,7711.41504
"21546","DINA",205804.6,4604.84653
"21547","DINA",205767,6227.56432
"21548","DINA",205744.4,7621.98262
"21549","DINA",205679.2,7684.68234
"21550","DINA",205645,7643.51166
"21551","DINA",205597.2,6210.68444
"21552","DINA",205550.4,6107.90169
"21553","DINA",205500.4,6079.65482
"21554","DINA",205454.6,7629.84141
"21555","DINA",205419.8,7702.21267
"21556","DINA",205369.2,7603.84447
"21557","DINA",205345.6,8617.96031
"21558","DINA",205327.4,5941.065
"21559","DINA",205277.2,7609.20808
"21560","DINA",205210.8,7732.86941
"21561","DINA",205157,4686.56943
"21562","DINA",205130.4,7582.89124
"21563","DINA",205121.8,7567.99475
"21564","DINA",205084.2,7697.8834
"21565","DINA",205055.4,6113.83044
"21566","DINA",204972.2,7541.93385
"21567","DINA",204903.2,7602.42629
"21568","DINA",204859.2,7701.60487
"21569","DINA",204805.4,7640.73921
"21570","DINA",204767.8,6212.1453
"21571","DINA",204733.2,7581.99555
"21572","DINA",204698,7726.8767
"21573","DINA",204639.6,7699.00305
"21574","DINA",204596.2,7556.11592
"21575","DINA",204540.8,7610.34904
"21576","DINA",204495.6,6141.29889
"21577","DINA",204411.8,7607.73657
"21578","DINA",204349.2,4708.39704
"21579","DINA",204306.2,6107.15527
"21580","DINA",204254.6,6209.0423
"21581","DINA",204212.6,6155.8435
"21582","DINA",204164.8,7612.8549
"21583","DINA",204127.4,7616.75765
"21584","DINA",204061,7713.09981
"21585","DINA",204015.6,7665.13666
"21586","DINA",203895,7533.06203
"21587","DINA",203854.8,7600.75214
"21588","DINA",203780.8,7634.38396
"21589","DINA",203710.6,7627.95402
"21590","DINA",203706,7584.79996
"21591","DINA",203706,7571.24701
"21592","DINA",203706,7559.60278
"21593","DINA",203670.6,7624.49913
"21594","DINA",203638.4,7596.8814
"21595","DINA",203602.8,7507.24638
"21596","DINA",203505,7590.09961
"21597","DINA",203426,6142.22659
"21598","DINA",203364.6,6161.18578
"21599","DINA",203295.6,6267.64738
"21600","DINA",203269.6,6200.27717
"21601","DINA",203234.8,7712.87589
"21602","DINA",203176,6113.29729
"21603","DINA",203114.2,7567.67484
"21604","DINA",203072.2,7637.27367
"21605","DINA",203035.4,6273.53345
"21606","DINA",203015,7607.90716
"21607","DINA",202954.8,7700.60252
"21608","DINA",202882.2,7653.98295
"21609","DINA",202824.8,7703.33232
"21610","DINA",202769.2,7591.42183
"21611","DINA",202706.2,6123.34203
"21612","DINA",202631.8,6155.57694
"21613","DINA",202575.6,6135.82866
"21614","DINA",202525.8,7540.91017
"21615","DINA",202477,7594.6528
"21616","DINA",202410.2,6121.47598
"21617","DINA",202348.6,7681.20614
"21618","DINA",202317,7533.06203
"21619","DINA",202272,6150.19201
"21620","DINA",202224,7600.09103
"21621","DINA",202144.6,7646.38007
"21622","DINA",202126,7701.39162
"21623","DINA",202073.4,7608.51498
"21624","DINA",202013.6,4647.2435
"21625","DINA",201976,7644.99386
"21626","DINA",201906.6,7584.79998
"21627","DINA",201852.6,7584.36279
"21628","DINA",201818.8,7635.30098
"21629","DINA",201769.6,7613.23879
"21630","DINA",201707.8,7600.86944
"21631","DINA",201660,7676.50365
"21632","DINA",201606,7697.10499
"21633","DINA",201533.6,7566.54453
"21634","DINA",201479.6,7629.58548
"21635","DINA",201430.8,7646.72129
"21636","DINA",201415,7646.38007
"21637","DINA",201376,7599.97373
"21638","DINA",201334.2,7656.26487
"21639","DINA",201282.4,7602.43694
"21640","DINA",201246.4,7651.59438
"21641","DINA",201202.8,7355.27421
"21642","DINA",201147.2,7584.65069
"21643","DINA",201095.4,7593.47984
"21644","DINA",201047.8,7573.15575
"21645","DINA",200976.6,7673.37933
"21646","DINA",200914.4,7610.4237
"21647","DINA",200848.4,7575.87486
"21648","DINA",200798.2,7648.71532
"21649","DINA",200760,6201.05556
"21650","DINA",200712,7750.98625
"21651","DINA",200613.8,6089.33703
"21652","DINA",200561.6,6077.79943
"21653","DINA",200525.6,7597.56385
"21654","DINA",200475.6,6075.1123
"21655","DINA",200437.2,7703.55624
"21656","DINA",200413.4,6156.40868
"21657","DINA",200375,7584.65069
"21658","DINA",200333.8,7604.97478
"21659","DINA",200266,7621.98262
"21660","DINA",200196,7593.70376
"21661","DINA",200112.4,7648.90725
"21662","DINA",200061.4,7577.53833
"21663","DINA",200018.2,7791.92233
"21664","DINA",200007.4,7712.20411
"21665","DINA",199949,7678.33774
"21666","DINA",199906.4,7680.2358
"21667","DINA",199880.8,7620.0739
"21668","DINA",199855.2,7651.01855
"21669","DINA",199780.8,7692.12526
"21670","DINA",199724,7801.86042
"21671","DINA",199671.4,7698.66181
"21672","DINA",199607.2,7624.37119
"21673","DINA",199543.8,9026.36524
"21674","DINA",199493.8,7579.15913
"21675","DINA",199432.4,6211.92138
"21676","DINA",199369,4646.13451
"21677","DINA",199320.8,7702.47925
"21678","DINA",199268.8,4612.72666
"21679","DINA",199196.2,7597.28659
"21680","DINA",199152.8,7577.25041
"21681","DINA",199097.8,6239.29387
"21682","DINA",199038.8,7762.48117
"21683","DINA",198997.6,6390.11442
"21684","DINA",198962,7616.83228
"21685","DINA",198864.6,6186.35098
"21686","DINA",198826.2,6142.85572
"21687","DINA",198796.6,7610.4237
"21688","DINA",198710.4,7604.82551
"21689","DINA",198592.8,7682.99755
"21690","DINA",198552.8,4832.87945
"21691","DINA",198505.4,7655.39048
"21692","DINA",198433,7590.79271
"21693","DINA",198386.2,7638.99046
"21694","DINA",198368.2,7779.49968
"21695","DINA",198361.8,7561.89538
"21696","DINA",198294.4,7518.09088
"21697","DINA",198229.4,6116.54956
"21698","DINA",198156.2,7593.99167
"21699","DINA",198059.4,4794.34258
"21700","DINA",197993,6084.65588
"21701","DINA",197909.6,7765.71213
"21702","DINA",197839.6,7626.40785
"21703","DINA",197756.6,6222.31802
"21704","DINA",197704.8,7598.34226
"21705","DINA",197647,7729.40388
"21706","DINA",197641,7839.331
"21707","DINA",197594.2,5952.10142
"21708","DINA",197516.4,6083.33365
"21709","DINA",197434,6310.57748
"21710","DINA",197310,6078.08735
"21711","DINA",197247.8,6095.67097
"21712","DINA",197185.2,6328.56632
"21713","DINA",197125.6,6203.13489
"21714","DINA",197085.4,7618.5064
"21715","DINA",197030.4,6127.77792
"21716","DINA",196963.2,7726.52482
"21717","DINA",196920.8,7631.27029
"21718","DINA",196868.4,7666.13901
"21719","DINA",196809.2,7657.53378
"21720","DINA",196706,7625.10694
"21721","DINA",196600,7664.78478
"21722","DINA",196475.6,7648.5127
"21723","DINA",196406,7556.80902
"21724","DINA",196364.8,7590.61143
"21725","DINA",196299.4,7590.72872
"21726","DINA",196226.8,7617.88794
"21727","DINA",196182.4,6310.9187
"21728","DINA",196135.6,6206.99498
"21729","DINA",196099.6,7617.38677
"21730","DINA",196074,6144.75377
"21731","DINA",196026,7579.15913
"21732","DINA",195968.6,7646.25211
"21733","DINA",195918.2,7666.25631
"21734","DINA",195837.6,7554.9003
"21735","DINA",195800.2,7649.68566
"21736","DINA",195783.4,7791.92233
"21737","DINA",195748.4,7544.80224
"21738","DINA",195709,7591.42183
"21739","DINA",195659.8,7624.14727
"21740","DINA",195584.8,4718.4951
"21741","DINA",195534.4,7681.02485
"21742","DINA",195493.2,7584.68268
"21743","DINA",195468.6,7637.38032
"21744","DINA",195408.8,6174.38685
"21745","DINA",195367.6,7585.45044
"21746","DINA",195278.2,7619.29549
"21747","DINA",195151.6,7637.27367
"21748","DINA",195083.2,7646.38007
"21749","DINA",194960,7631.27029
"21750","DINA",194905.4,7675.42666
"21751","DINA",194873.4,7635.75949
"21752","DINA",194805.2,7579.76694
"21753","DINA",194776.4,7621.19354
"21754","DINA",194682.8,7554.9003
"21755","DINA",194566.4,7607.73657
"21756","DINA",194531.6,6101.6104
"21757","DINA",194478.2,7649.68566
"21758","DINA",194441.8,6481.74683
"21759","DINA",194380.2,6318.57488
"21760","DINA",194308.2,7705.24104
"21761","DINA",194265.6,7567.01373
"21762","DINA",194202.4,7605.74254
"21763","DINA",194147.2,7705.42231
"21764","DINA",194110.8,7629.91605
"21765","DINA",194042,6205.918
"21766","DINA",193964.6,6220.55858
"21767","DINA",193891.8,6964.72241
"21768","DINA",193862.2,6103.83902
"21769","DINA",193816,6132.06454
"21770","DINA",193747.4,7637.27367
"21771","DINA",193707,7610.86089
"21772","DINA",193636.2,6206.92033
"21773","DINA",193591.2,7227.23139
"21774","DINA",193565.6,6128.19379
"21775","DINA",193530.4,4788.79771
"21776","DINA",193467.6,7600.09103
"21777","DINA",193415,7721.53443
"21778","DINA",193407,6376.7534
"21779","DINA",193393,6265.37609
"21780","DINA",193358.2,7655.91298
"21781","DINA",193311.6,7639.60891
"21782","DINA",193248.4,7634.39461
